original-user-id,mapped-user-id
159973,8090
259285,8091
8732,8092
86610,8093
60796,8094
123210,8095
145529,8096
181778,8097
236943,8098
185041,8099
24730,8100
135235,8101
160760,8102
84942,8103
156020,8104
208808,8105
53778,8106
33576,8107
7788,8108
144874,8109
37293,8110
81458,8111
266242,8112
58668,8113
195025,8114
223167,8115
218111,8116
168980,8117
237186,8118
202949,8119
265166,8120
98285,8121
93644,8122
216935,8123
240897,8124
8546,8125
194758,8126
79691,8127
41836,8128
210662,8129
220694,8130
11285,8131
15161,8132
32630,8133
39537,8134
141207,8135
145154,8136
219594,8137
222032,8138
87627,8139
158965,8140
61765,8141
278450,8142
91812,8143
116492,8144
185537,8145
42,8146
62565,8147
102648,8148
118185,8149
153477,8150
241548,8151
261397,8152
48977,8153
163413,8154
82086,8155
155513,8156
19436,8157
97834,8158
15588,8159
202585,8160
221502,8161
258827,8162
37188,8163
30978,8164
64622,8165
125850,8166
210613,8167
124977,8168
84896,8169
32412,8170
80081,8171
187230,8172
66892,8173
221537,8174
228429,8175
110459,8176
3780,8177
165142,8178
94897,8179
181124,8180
232493,8181
132109,8182
72254,8183
240415,8184
27017,8185
67199,8186
127432,8187
95049,8188
133211,8189
181278,8190
268220,8191
61977,8192
62164,8193
408,8194
81151,8195
261036,8196
241461,8197
31539,8198
184777,8199
68653,8200
264457,8201
3283,8202
148415,8203
218988,8204
266710,8205
79164,8206
237659,8207
1372,8208
181433,8209
41292,8210
95269,8211
270383,8212
12338,8213
67458,8214
140477,8215
274052,8216
96794,8217
131904,8218
78069,8219
211844,8220
79527,8221
212438,8222
87652,8223
276269,8224
179712,8225
141395,8226
20886,8227
162317,8228
240034,8229
258550,8230
70726,8231
55615,8232
131474,8233
241545,8234
175416,8235
17112,8236
245841,8237
251583,8238
270639,8239
186601,8240
29885,8241
265403,8242
131522,8243
197096,8244
110628,8245
78535,8246
203380,8247
18133,8248
126975,8249
63931,8250
177426,8251
259086,8252
182954,8253
47854,8254
160271,8255
270425,8256
207804,8257
111346,8258
160584,8259
30626,8260
112770,8261
174073,8262
112120,8263
234821,8264
246344,8265
6091,8266
136275,8267
114615,8268
214986,8269
223212,8270
180231,8271
113389,8272
242849,8273
20584,8274
216681,8275
270880,8276
195750,8277
105783,8278
130614,8279
199881,8280
87195,8281
147406,8282
241666,8283
131779,8284
81615,8285
65484,8286
93502,8287
238458,8288
160548,8289
127037,8290
18653,8291
104149,8292
168025,8293
78933,8294
259277,8295
38058,8296
83852,8297
259515,8298
10296,8299
101453,8300
220459,8301
257033,8302
270472,8303
123468,8304
73746,8305
195298,8306
228171,8307
147421,8308
129810,8309
268380,8310
31128,8311
177353,8312
69065,8313
85746,8314
31228,8315
136306,8316
22492,8317
110646,8318
218250,8319
127832,8320
129264,8321
243381,8322
150211,8323
109562,8324
162024,8325
174525,8326
27666,8327
50568,8328
179920,8329
81134,8330
105921,8331
152441,8332
4919,8333
158454,8334
82678,8335
121087,8336
183239,8337
103541,8338
10434,8339
178003,8340
258093,8341
276578,8342
221669,8343
212787,8344
3673,8345
214918,8346
254592,8347
17589,8348
64983,8349
155828,8350
161074,8351
26309,8352
194977,8353
174866,8354
159678,8355
5581,8356
178874,8357
49505,8358
17986,8359
157547,8360
29874,8361
181974,8362
208549,8363
111362,8364
277845,8365
175781,8366
91264,8367
118887,8368
264796,8369
250925,8370
13616,8371
112852,8372
220122,8373
27554,8374
184119,8375
17766,8376
172712,8377
101744,8378
119826,8379
221145,8380
101577,8381
243522,8382
235384,8383
250032,8384
4070,8385
109727,8386
150078,8387
127981,8388
231853,8389
262097,8390
267995,8391
57070,8392
97843,8393
245110,8394
69229,8395
100540,8396
107447,8397
160653,8398
36307,8399
172208,8400
271770,8401
81032,8402
176248,8403
224111,8404
246766,8405
257083,8406
19157,8407
83325,8408
23987,8409
148099,8410
18173,8411
10179,8412
128931,8413
162456,8414
266310,8415
60621,8416
172124,8417
142697,8418
15993,8419
66549,8420
216864,8421
43576,8422
222646,8423
256517,8424
256469,8425
218095,8426
203699,8427
248663,8428
88352,8429
207359,8430
215902,8431
261656,8432
130601,8433
167253,8434
262550,8435
180076,8436
57168,8437
208468,8438
266128,8439
11736,8440
152475,8441
123347,8442
243786,8443
203795,8444
195101,8445
184267,8446
21708,8447
163845,8448
21315,8449
50881,8450
229313,8451
28814,8452
18715,8453
275075,8454
109084,8455
197976,8456
10924,8457
65956,8458
91940,8459
264967,8460
195075,8461
24027,8462
121213,8463
110236,8464
37408,8465
91504,8466
53365,8467
80883,8468
5604,8469
220227,8470
162427,8471
69382,8472
229928,8473
211771,8474
76578,8475
68633,8476
253873,8477
91962,8478
100482,8479
45656,8480
233315,8481
205602,8482
164777,8483
267930,8484
147472,8485
188593,8486
226679,8487
104342,8488
223282,8489
9949,8490
162519,8491
96071,8492
151902,8493
273067,8494
112097,8495
12238,8496
104390,8497
277819,8498
16673,8499
143851,8500
136958,8501
205778,8502
196617,8503
39462,8504
149168,8505
135061,8506
197130,8507
91439,8508
84624,8509
37332,8510
59042,8511
121592,8512
141694,8513
254064,8514
190545,8515
264761,8516
71639,8517
109326,8518
174234,8519
233651,8520
243332,8521
238961,8522
11536,8523
60358,8524
228327,8525
26544,8526
96842,8527
211328,8528
150546,8529
26377,8530
210268,8531
252227,8532
141994,8533
278204,8534
139230,8535
109818,8536
98522,8537
80098,8538
162142,8539
152289,8540
181371,8541
261431,8542
192490,8543
14387,8544
55086,8545
93393,8546
199106,8547
16138,8548
153001,8549
250652,8550
209412,8551
31680,8552
181152,8553
178949,8554
229818,8555
222417,8556
26443,8557
241147,8558
88928,8559
116582,8560
66235,8561
111801,8562
179857,8563
193649,8564
245832,8565
43407,8566
136239,8567
140885,8568
27491,8569
212384,8570
96577,8571
212744,8572
111521,8573
39001,8574
120578,8575
243968,8576
149399,8577
212282,8578
181816,8579
89999,8580
96998,8581
133242,8582
43148,8583
136150,8584
134478,8585
72493,8586
33845,8587
132767,8588
189312,8589
58863,8590
267630,8591
45291,8592
204592,8593
93852,8594
160108,8595
229079,8596
240448,8597
114220,8598
31405,8599
213377,8600
11031,8601
1262,8602
249244,8603
160475,8604
124057,8605
245376,8606
219887,8607
251655,8608
256587,8609
202907,8610
98234,8611
99290,8612
61874,8613
23035,8614
171031,8615
164961,8616
205148,8617
150978,8618
255182,8619
111369,8620
200530,8621
261502,8622
276120,8623
75613,8624
261134,8625
140040,8626
145642,8627
204154,8628
81297,8629
125595,8630
148769,8631
114379,8632
92075,8633
277220,8634
120443,8635
221906,8636
126156,8637
35684,8638
260055,8639
179143,8640
147956,8641
12466,8642
123896,8643
249372,8644
160384,8645
248985,8646
59748,8647
141629,8648
273402,8649
17851,8650
260974,8651
4194,8652
8165,8653
83646,8654
87828,8655
92333,8656
12515,8657
128724,8658
181232,8659
100015,8660
12803,8661
16108,8662
182503,8663
45072,8664
149941,8665
9346,8666
231552,8667
17538,8668
187625,8669
155731,8670
103153,8671
201972,8672
223009,8673
240191,8674
93250,8675
276889,8676
27614,8677
120828,8678
230002,8679
20115,8680
17448,8681
16315,8682
142056,8683
143458,8684
269620,8685
264287,8686
126823,8687
273944,8688
19060,8689
144632,8690
54400,8691
102226,8692
181773,8693
158831,8694
151513,8695
50965,8696
215839,8697
16074,8698
252244,8699
102668,8700
191966,8701
15470,8702
232838,8703
58307,8704
61910,8705
96439,8706
131654,8707
157745,8708
71817,8709
44054,8710
242234,8711
121544,8712
208768,8713
183701,8714
138940,8715
268698,8716
138711,8717
197468,8718
181118,8719
194901,8720
83906,8721
149172,8722
37912,8723
77879,8724
245109,8725
162227,8726
91347,8727
110618,8728
185056,8729
277195,8730
204589,8731
171972,8732
263882,8733
101038,8734
118940,8735
11518,8736
46483,8737
57114,8738
88122,8739
60110,8740
116826,8741
96595,8742
171346,8743
51690,8744
167537,8745
30998,8746
10940,8747
97063,8748
171887,8749
169727,8750
159549,8751
203762,8752
59280,8753
145153,8754
246713,8755
166023,8756
222105,8757
55723,8758
62423,8759
226828,8760
165389,8761
15371,8762
196874,8763
216343,8764
131158,8765
154423,8766
202211,8767
120377,8768
140940,8769
226592,8770
255078,8771
112608,8772
165783,8773
263990,8774
214691,8775
109526,8776
150576,8777
268508,8778
31255,8779
147687,8780
7874,8781
189529,8782
49532,8783
213317,8784
79958,8785
196982,8786
229469,8787
243076,8788
132626,8789
161479,8790
171527,8791
200882,8792
1016,8793
24636,8794
142411,8795
116484,8796
38821,8797
172793,8798
276494,8799
262961,8800
81708,8801
276672,8802
65970,8803
11104,8804
1583,8805
27721,8806
203644,8807
15540,8808
102164,8809
4041,8810
179156,8811
232604,8812
109767,8813
267981,8814
221692,8815
46161,8816
212463,8817
19132,8818
57644,8819
84732,8820
145709,8821
271669,8822
101585,8823
157065,8824
36423,8825
242220,8826
165358,8827
239551,8828
96596,8829
51622,8830
105361,8831
148604,8832
78021,8833
269342,8834
120735,8835
32920,8836
57256,8837
225542,8838
228168,8839
149552,8840
621,8841
238805,8842
83814,8843
201775,8844
209585,8845
244727,8846
134390,8847
132949,8848
232305,8849
192700,8850
84079,8851
20845,8852
71420,8853
78836,8854
132034,8855
161677,8856
21705,8857
79099,8858
106750,8859
129347,8860
175132,8861
181948,8862
264975,8863
75215,8864
22677,8865
13534,8866
39533,8867
90839,8868
40563,8869
78073,8870
245741,8871
119021,8872
100365,8873
264987,8874
79378,8875
211504,8876
39421,8877
141177,8878
33434,8879
180929,8880
227976,8881
21157,8882
68917,8883
1378,8884
225022,8885
153980,8886
51075,8887
216431,8888
10764,8889
205065,8890
50539,8891
34384,8892
214888,8893
62752,8894
165290,8895
235867,8896
69411,8897
201445,8898
59801,8899
143218,8900
195013,8901
252671,8902
51390,8903
133769,8904
2638,8905
153210,8906
177696,8907
152931,8908
69972,8909
177571,8910
74239,8911
921,8912
263752,8913
269519,8914
222289,8915
111727,8916
193814,8917
227115,8918
42492,8919
110994,8920
184839,8921
70733,8922
106766,8923
133463,8924
238697,8925
51892,8926
267397,8927
265982,8928
166318,8929
76616,8930
242830,8931
168161,8932
257962,8933
238278,8934
27090,8935
35513,8936
26508,8937
39250,8938
117979,8939
52199,8940
228560,8941
105871,8942
201661,8943
118064,8944
156799,8945
239443,8946
41751,8947
218551,8948
40963,8949
93508,8950
193122,8951
61967,8952
118862,8953
69609,8954
46912,8955
86548,8956
143503,8957
121539,8958
137280,8959
268030,8960
56175,8961
2,8962
6909,8963
44290,8964
96361,8965
71336,8966
208974,8967
35320,8968
116505,8969
58722,8970
114482,8971
154404,8972
104710,8973
210802,8974
26416,8975
51593,8976
221712,8977
29785,8978
60392,8979
168280,8980
186705,8981
157456,8982
219772,8983
257302,8984
85829,8985
91278,8986
186946,8987
248594,8988
69447,8989
120872,8990
172162,8991
212083,8992
252552,8993
115340,8994
167509,8995
269516,8996
110898,8997
177371,8998
173843,8999
117124,9000
227287,9001
186960,9002
113772,9003
220202,9004
146503,9005
162567,9006
102820,9007
17711,9008
111465,9009
253829,9010
31669,9011
184744,9012
207486,9013
259371,9014
106030,9015
159465,9016
129650,9017
148512,9018
270429,9019
202399,9020
85733,9021
22894,9022
53125,9023
65862,9024
73799,9025
123437,9026
194743,9027
9258,9028
248501,9029
222355,9030
364,9031
35225,9032
26922,9033
21964,9034
52775,9035
163324,9036
45571,9037
22521,9038
146456,9039
271364,9040
69504,9041
122949,9042
270007,9043
12559,9044
29276,9045
101830,9046
66578,9047
217786,9048
87575,9049
244991,9050
30005,9051
106265,9052
158767,9053
162726,9054
167248,9055
49112,9056
136486,9057
125386,9058
46914,9059
252229,9060
161032,9061
231307,9062
218006,9063
186894,9064
256887,9065
254959,9066
267130,9067
45134,9068
20345,9069
68047,9070
120337,9071
211878,9072
30042,9073
99890,9074
247021,9075
87690,9076
106379,9077
16312,9078
257034,9079
229754,9080
11315,9081
153324,9082
18836,9083
74116,9084
264222,9085
103821,9086
199244,9087
258833,9088
170081,9089
261372,9090
257031,9091
222880,9092
225404,9093
128339,9094
71292,9095
114912,9096
50044,9097
266299,9098
113420,9099
204825,9100
194725,9101
107980,9102
111365,9103
165271,9104
210690,9105
130934,9106
253322,9107
3328,9108
51587,9109
151811,9110
269839,9111
150886,9112
89555,9113
7254,9114
206905,9115
88212,9116
122774,9117
48971,9118
82427,9119
178324,9120
12964,9121
111199,9122
128918,9123
54870,9124
141584,9125
53576,9126
72129,9127
45606,9128
103544,9129
141138,9130
73321,9131
172018,9132
239179,9133
118421,9134
193906,9135
53075,9136
12272,9137
129233,9138
160171,9139
168263,9140
266645,9141
271421,9142
205418,9143
241265,9144
49414,9145
170410,9146
259746,9147
106845,9148
59128,9149
188508,9150
23747,9151
54609,9152
269558,9153
272522,9154
166785,9155
131265,9156
241051,9157
114763,9158
89027,9159
113714,9160
92258,9161
43093,9162
92588,9163
224807,9164
104990,9165
182118,9166
22857,9167
108277,9168
165029,9169
272958,9170
119567,9171
269493,9172
213997,9173
136969,9174
162625,9175
270135,9176
150706,9177
276808,9178
98480,9179
103339,9180
249415,9181
42484,9182
277623,9183
19031,9184
75031,9185
139579,9186
239460,9187
187969,9188
20034,9189
246587,9190
144622,9191
177110,9192
88119,9193
233659,9194
117035,9195
128710,9196
150152,9197
238744,9198
147808,9199
177008,9200
271948,9201
60625,9202
161737,9203
33515,9204
135240,9205
44798,9206
199303,9207
101775,9208
46301,9209
132909,9210
107525,9211
244635,9212
102989,9213
126097,9214
166145,9215
108119,9216
44909,9217
133488,9218
147120,9219
30215,9220
257726,9221
188364,9222
51421,9223
48335,9224
173829,9225
244989,9226
255821,9227
272274,9228
49029,9229
210324,9230
231195,9231
148049,9232
26028,9233
120938,9234
145039,9235
157227,9236
92945,9237
26914,9238
84492,9239
56216,9240
41914,9241
144666,9242
196133,9243
164069,9244
209095,9245
98333,9246
100196,9247
214138,9248
255952,9249
266337,9250
218567,9251
58191,9252
155439,9253
111762,9254
35130,9255
180206,9256
57301,9257
68321,9258
240884,9259
59743,9260
114271,9261
90702,9262
197425,9263
261424,9264
28589,9265
172234,9266
96558,9267
134687,9268
197751,9269
219650,9270
31415,9271
234765,9272
164755,9273
5249,9274
212191,9275
41840,9276
211493,9277
163695,9278
53254,9279
269014,9280
145841,9281
53632,9282
162429,9283
274134,9284
142435,9285
211124,9286
100685,9287
231114,9288
34260,9289
83982,9290
159238,9291
248361,9292
103414,9293
127785,9294
61265,9295
39917,9296
219501,9297
35567,9298
104864,9299
263777,9300
276869,9301
46105,9302
12040,9303
224103,9304
77400,9305
185244,9306
163421,9307
52226,9308
215861,9309
174927,9310
29721,9311
186782,9312
151485,9313
235718,9314
168533,9315
118910,9316
71641,9317
210681,9318
276656,9319
155930,9320
128433,9321
261850,9322
172479,9323
198331,9324
52805,9325
174241,9326
204348,9327
61078,9328
196525,9329
356,9330
69468,9331
11341,9332
29497,9333
178160,9334
240107,9335
211894,9336
244797,9337
126828,9338
8544,9339
22243,9340
192093,9341
246391,9342
166391,9343
53178,9344
21837,9345
168460,9346
134905,9347
184686,9348
237542,9349
33689,9350
177458,9351
9952,9352
18082,9353
113460,9354
235693,9355
192441,9356
54490,9357
49379,9358
166801,9359
123741,9360
240380,9361
254307,9362
4916,9363
5700,9364
266765,9365
73822,9366
169226,9367
274973,9368
190398,9369
254196,9370
55590,9371
95254,9372
123371,9373
264588,9374
124926,9375
31392,9376
14469,9377
256157,9378
133037,9379
117296,9380
187343,9381
244540,9382
271728,9383
58660,9384
169327,9385
177424,9386
69716,9387
246081,9388
8652,9389
26264,9390
236161,9391
232256,9392
208165,9393
275379,9394
60671,9395
276535,9396
165262,9397
110347,9398
183959,9399
153234,9400
119424,9401
42986,9402
188178,9403
231607,9404
239404,9405
107376,9406
28703,9407
267040,9408
263326,9409
172700,9410
69489,9411
145451,9412
145130,9413
142081,9414
119917,9415
6564,9416
23067,9417
172435,9418
209009,9419
35962,9420
105602,9421
130968,9422
226203,9423
259732,9424
70915,9425
215068,9426
98278,9427
162935,9428
235242,9429
108183,9430
170509,9431
114452,9432
121965,9433
33850,9434
113722,9435
136423,9436
21373,9437
142083,9438
55955,9439
273516,9440
9580,9441
2115,9442
173738,9443
6680,9444
173679,9445
237040,9446
254369,9447
223474,9448
160783,9449
255973,9450
269775,9451
199493,9452
272837,9453
153593,9454
144061,9455
78287,9456
65239,9457
64045,9458
15503,9459
155530,9460
20065,9461
184160,9462
39678,9463
97399,9464
52392,9465
228703,9466
37455,9467
229635,9468
217382,9469
110781,9470
38703,9471
22904,9472
216089,9473
144112,9474
185688,9475
133955,9476
5866,9477
245645,9478
41856,9479
146935,9480
177553,9481
210786,9482
242178,9483
267320,9484
31276,9485
13947,9486
48283,9487
144139,9488
231612,9489
79473,9490
170869,9491
67493,9492
37918,9493
260363,9494
13017,9495
229472,9496
262489,9497
176737,9498
58667,9499
74949,9500
25388,9501
147901,9502
65996,9503
162746,9504
203758,9505
217534,9506
187537,9507
255200,9508
190849,9509
21803,9510
82568,9511
50431,9512
136039,9513
190220,9514
242215,9515
20998,9516
188774,9517
168177,9518
186458,9519
128002,9520
11501,9521
276748,9522
207651,9523
487,9524
7190,9525
228607,9526
178099,9527
33549,9528
101506,9529
123054,9530
236313,9531
56288,9532
147431,9533
167327,9534
251986,9535
162233,9536
234647,9537
181608,9538
14215,9539
99137,9540
58206,9541
99906,9542
140758,9543
74475,9544
142935,9545
15043,9546
91963,9547
255189,9548
40925,9549
62465,9550
62653,9551
207092,9552
85975,9553
148349,9554
263241,9555
138776,9556
187256,9557
93628,9558
146562,9559
114562,9560
216619,9561
195861,9562
116602,9563
75263,9564
1108,9565
247890,9566
56630,9567
150382,9568
127836,9569
142948,9570
21490,9571
151434,9572
195435,9573
251669,9574
3344,9575
8540,9576
226916,9577
114587,9578
127419,9579
239558,9580
67971,9581
93941,9582
110834,9583
64063,9584
213823,9585
201263,9586
57686,9587
8774,9588
253059,9589
140714,9590
108780,9591
206958,9592
114219,9593
16450,9594
60437,9595
8448,9596
154954,9597
191107,9598
90084,9599
102132,9600
243745,9601
207875,9602
197589,9603
98359,9604
96030,9605
129680,9606
263727,9607
128077,9608
182665,9609
168047,9610
215726,9611
95173,9612
132954,9613
40991,9614
62517,9615
204577,9616
23170,9617
116249,9618
10584,9619
189753,9620
10309,9621
272969,9622
88255,9623
55411,9624
106238,9625
177679,9626
202142,9627
96432,9628
251536,9629
202699,9630
65579,9631
98988,9632
58479,9633
38785,9634
119545,9635
175820,9636
246388,9637
271836,9638
274009,9639
78871,9640
20657,9641
127525,9642
191887,9643
75490,9644
204753,9645
5078,9646
127031,9647
161153,9648
268259,9649
236558,9650
125106,9651
80045,9652
237247,9653
225244,9654
133484,9655
246566,9656
26730,9657
51526,9658
90232,9659
108774,9660
172377,9661
179688,9662
99307,9663
251607,9664
180512,9665
93731,9666
67995,9667
193452,9668
22362,9669
71889,9670
236606,9671
5738,9672
12102,9673
248247,9674
101526,9675
57602,9676
12149,9677
127135,9678
230444,9679
137265,9680
6745,9681
232758,9682
9432,9683
56444,9684
165000,9685
132915,9686
170061,9687
214812,9688
79683,9689
62968,9690
188661,9691
175102,9692
12798,9693
50054,9694
183129,9695
89790,9696
200231,9697
13121,9698
126790,9699
42354,9700
105194,9701
145183,9702
160814,9703
166587,9704
89130,9705
175625,9706
272773,9707
5296,9708
192617,9709
103955,9710
150598,9711
110884,9712
95209,9713
189525,9714
38275,9715
184228,9716
189081,9717
191253,9718
121717,9719
217262,9720
853,9721
54347,9722
155231,9723
171886,9724
209891,9725
222284,9726
108202,9727
152457,9728
194423,9729
69124,9730
249374,9731
122261,9732
88817,9733
184595,9734
212934,9735
26553,9736
32451,9737
69270,9738
29519,9739
231884,9740
156438,9741
24567,9742
245925,9743
205508,9744
49057,9745
119625,9746
84679,9747
132387,9748
222257,9749
228889,9750
191009,9751
148332,9752
247040,9753
62383,9754
168117,9755
219827,9756
199358,9757
275297,9758
201027,9759
94921,9760
276327,9761
44327,9762
102255,9763
215995,9764
231717,9765
238631,9766
265087,9767
15535,9768
254884,9769
105071,9770
18473,9771
176202,9772
65930,9773
113062,9774
198003,9775
204858,9776
205474,9777
87704,9778
31343,9779
217899,9780
36569,9781
104072,9782
238041,9783
251214,9784
80781,9785
138287,9786
78796,9787
58849,9788
165043,9789
2152,9790
127643,9791
87290,9792
17158,9793
276916,9794
104165,9795
234672,9796
176839,9797
140513,9798
169206,9799
71594,9800
132561,9801
60343,9802
129582,9803
67454,9804
59212,9805
62167,9806
15142,9807
254156,9808
56940,9809
159294,9810
12982,9811
146556,9812
240802,9813
250533,9814
167125,9815
250622,9816
127025,9817
184458,9818
70490,9819
203997,9820
239939,9821
124461,9822
17996,9823
16085,9824
36024,9825
155081,9826
20062,9827
269796,9828
275280,9829
141877,9830
233285,9831
12030,9832
97050,9833
117464,9834
245311,9835
144348,9836
244502,9837
6654,9838
242310,9839
152051,9840
23719,9841
155591,9842
25492,9843
124166,9844
26488,9845
63476,9846
200643,9847
229981,9848
247158,9849
204129,9850
124762,9851
25395,9852
268324,9853
13319,9854
188764,9855
21852,9856
7364,9857
165173,9858
222576,9859
63254,9860
262724,9861
132868,9862
196775,9863
184788,9864
253632,9865
227252,9866
265937,9867
160986,9868
200978,9869
43511,9870
4396,9871
150992,9872
190171,9873
51834,9874
68328,9875
45868,9876
52228,9877
28562,9878
40589,9879
187244,9880
10758,9881
84955,9882
135662,9883
48375,9884
178446,9885
171881,9886
237857,9887
172589,9888
96320,9889
88314,9890
185027,9891
120326,9892
149794,9893
182266,9894
49437,9895
26083,9896
26939,9897
265126,9898
22983,9899
192705,9900
272902,9901
81142,9902
167689,9903
264274,9904
115671,9905
237210,9906
72060,9907
87476,9908
216683,9909
270512,9910
163610,9911
235416,9912
36562,9913
127621,9914
183176,9915
63192,9916
117161,9917
256604,9918
64312,9919
131437,9920
184891,9921
112953,9922
134501,9923
50494,9924
104887,9925
24747,9926
218935,9927
95610,9928
9301,9929
230669,9930
71255,9931
41009,9932
166087,9933
166089,9934
255060,9935
42546,9936
168071,9937
42151,9938
177920,9939
119512,9940
236917,9941
51473,9942
60787,9943
207295,9944
55537,9945
231076,9946
9212,9947
65642,9948
136375,9949
10369,9950
103733,9951
154585,9952
68737,9953
19493,9954
113768,9955
107207,9956
57733,9957
106299,9958
127240,9959
222910,9960
224240,9961
10576,9962
75271,9963
40957,9964
145883,9965
184990,9966
148558,9967
95243,9968
210717,9969
6865,9970
262633,9971
18567,9972
235865,9973
240822,9974
19617,9975
173850,9976
192527,9977
100,9978
102752,9979
120640,9980
78617,9981
32641,9982
136735,9983
183141,9984
207221,9985
78964,9986
67593,9987
4253,9988
113385,9989
78033,9990
219718,9991
219740,9992
119517,9993
136374,9994
203666,9995
60304,9996
247322,9997
35722,9998
226587,9999
61875,10000
144908,10001
112974,10002
200102,10003
93656,10004
96697,10005
155840,10006
87531,10007
213784,10008
103041,10009
193106,10010
9313,10011
271848,10012
160748,10013
138483,10014
237755,10015
133016,10016
4639,10017
63120,10018
172027,10019
266247,10020
77963,10021
244006,10022
43361,10023
1687,10024
157411,10025
151663,10026
40117,10027
43523,10028
148076,10029
10573,10030
141461,10031
93669,10032
155771,10033
211938,10034
248365,10035
44647,10036
38825,10037
119305,10038
29262,10039
142588,10040
78605,10041
159879,10042
265749,10043
138857,10044
1956,10045
3479,10046
78795,10047
16010,10048
49695,10049
147781,10050
88991,10051
95068,10052
71905,10053
75330,10054
92593,10055
183890,10056
72551,10057
2368,10058
169926,10059
43052,10060
68903,10061
78773,10062
104476,10063
212840,10064
154449,10065
20096,10066
125687,10067
213653,10068
175517,10069
184612,10070
112223,10071
41092,10072
166805,10073
81845,10074
18997,10075
229495,10076
57126,10077
76583,10078
25943,10079
38642,10080
205536,10081
255006,10082
67131,10083
168113,10084
106077,10085
42011,10086
57232,10087
193716,10088
16659,10089
78839,10090
183329,10091
197595,10092
274771,10093
57451,10094
149216,10095
100942,10096
235186,10097
60566,10098
192621,10099
220277,10100
256419,10101
256630,10102
276852,10103
49202,10104
109225,10105
133215,10106
180229,10107
141580,10108
178104,10109
207939,10110
87313,10111
165366,10112
130058,10113
210976,10114
46481,10115
268547,10116
21828,10117
176280,10118
168397,10119
31883,10120
42509,10121
28607,10122
72025,10123
98044,10124
236595,10125
16333,10126
209953,10127
135301,10128
189835,10129
214133,10130
252767,10131
192096,10132
109315,10133
146101,10134
201524,10135
93750,10136
137314,10137
19688,10138
84617,10139
45547,10140
189334,10141
209013,10142
226022,10143
88253,10144
16865,10145
73835,10146
169272,10147
37419,10148
33888,10149
259550,10150
267621,10151
27354,10152
56307,10153
22103,10154
83610,10155
90451,10156
111760,10157
116510,10158
118307,10159
75322,10160
139126,10161
162459,10162
68082,10163
147698,10164
180155,10165
205823,10166
83273,10167
161935,10168
96828,10169
251417,10170
162788,10171
75860,10172
191098,10173
269832,10174
45939,10175
137679,10176
150429,10177
163646,10178
223530,10179
249979,10180
251003,10181
85532,10182
237788,10183
262357,10184
21325,10185
97046,10186
84118,10187
188685,10188
59218,10189
92650,10190
160478,10191
37291,10192
23328,10193
138658,10194
139967,10195
80116,10196
75819,10197
131862,10198
105727,10199
58465,10200
262926,10201
9987,10202
244817,10203
63948,10204
49709,10205
271173,10206
170656,10207
180556,10208
30385,10209
235209,10210
245731,10211
275809,10212
34655,10213
151690,10214
234534,10215
119602,10216
167472,10217
121814,10218
68697,10219
78076,10220
135753,10221
236716,10222
28494,10223
145012,10224
162279,10225
122979,10226
86861,10227
133311,10228
181662,10229
210299,10230
262958,10231
8695,10232
32485,10233
53760,10234
98550,10235
220301,10236
253622,10237
6015,10238
173006,10239
222841,10240
102092,10241
18925,10242
83808,10243
197265,10244
26155,10245
34847,10246
81499,10247
190111,10248
137904,10249
76477,10250
23153,10251
191683,10252
187328,10253
157383,10254
52179,10255
243820,10256
248989,10257
17768,10258
187312,10259
256955,10260
220861,10261
250161,10262
153760,10263
213203,10264
100397,10265
121334,10266
257181,10267
173314,10268
2046,10269
94807,10270
23588,10271
200067,10272
244629,10273
12423,10274
270176,10275
262810,10276
54503,10277
239702,10278
55270,10279
96470,10280
55072,10281
258185,10282
74642,10283
113091,10284
64726,10285
51743,10286
37409,10287
268984,10288
180981,10289
77907,10290
178708,10291
97454,10292
198054,10293
59383,10294
144727,10295
202069,10296
158249,10297
157866,10298
153233,10299
3902,10300
138698,10301
209834,10302
79523,10303
97368,10304
240626,10305
132358,10306
135691,10307
252689,10308
135993,10309
225912,10310
38969,10311
189213,10312
101567,10313
159532,10314
145226,10315
133337,10316
248387,10317
126421,10318
278432,10319
131464,10320
56326,10321
51666,10322
96625,10323
14103,10324
53886,10325
255906,10326
25311,10327
97646,10328
14201,10329
235541,10330
258360,10331
167744,10332
74413,10333
15021,10334
129117,10335
134353,10336
103116,10337
275292,10338
158245,10339
4712,10340
95620,10341
131915,10342
140635,10343
157406,10344
126377,10345
83175,10346
117915,10347
125482,10348
193065,10349
54840,10350
167630,10351
234281,10352
42242,10353
229481,10354
124831,10355
90519,10356
76530,10357
63874,10358
208453,10359
28718,10360
126519,10361
9899,10362
41905,10363
126330,10364
249673,10365
31766,10366
83720,10367
121166,10368
125480,10369
176439,10370
228613,10371
235931,10372
18263,10373
227018,10374
60643,10375
255521,10376
138438,10377
47528,10378
184092,10379
219611,10380
150533,10381
145088,10382
140455,10383
81268,10384
259793,10385
210132,10386
55212,10387
220535,10388
175647,10389
185469,10390
53015,10391
203681,10392
78194,10393
234190,10394
154393,10395
126948,10396
223881,10397
271516,10398
23832,10399
2226,10400
87493,10401
249269,10402
237274,10403
27420,10404
33469,10405
74530,10406
35407,10407
170237,10408
188870,10409
209797,10410
63261,10411
36554,10412
94817,10413
210259,10414
219467,10415
101210,10416
252285,10417
254550,10418
199416,10419
122303,10420
234158,10421
